date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:35:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:35:01%20GMT	https://lalisavedra.com/?p=1090	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/indexb357.html	(from https://lalisavedra.com/resultados-da-2a-rodada-do-regional-da-liga/)
19:35:03	290860/290860	---MCZ	200	added ('OK')	image/jpeg	date:Mon,%2031%20Jul%202017%2022:44:21%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/07/figueirinha-1024x768.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/07/figueirinha-1024x768.jpg	(from https://lalisavedra.com/jogos-da-2a-rodada-da-divisao-especial-do-jocol/)
19:35:03	2636/2636	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:35:07%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fipirangavila-maria-e-campeao-da-divisao-especial-do-jocol%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed840f	(from https://lalisavedra.com/ipirangavila-maria-e-campeao-da-divisao-especial-do-jocol/)
19:35:06	174640/174640	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2027%20Aug%202017%2021:39:22%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/08/Atlet-Honolulu-1024x499.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/08/Atlet-Honolulu-1024x499.jpg	(from https://lalisavedra.com/resultados-da-3a-rodada-da-ivisao-especial-do-jocol/)
19:35:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:35:05%20GMT	https://lalisavedra.com/?p=1430	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/indexb988.html	(from https://lalisavedra.com/ipirangavila-maria-e-campeao-da-divisao-especial-do-jocol/)
19:35:08	42226/42226	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202017%2022:34:37%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/12/24231831_1561035107306396_2749719716617099343_n.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/12/24231831_1561035107306396_2749719716617099343_n.jpg	(from https://lalisavedra.com/ipirangavila-maria-e-campeao-da-divisao-especial-do-jocol/)
19:35:09	4189/4189	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:12%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/756	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/756.json	(from https://lalisavedra.com/inter-lanca-promocao-de-ingressos-para-jogo-decisivo-contra-o-avai/)
19:35:10	2586/2586	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:14%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Finter-lanca-promocao-de-ingressos-para-jogo-decisivo-contra-o-avai%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedf96f.json	(from https://lalisavedra.com/inter-lanca-promocao-de-ingressos-para-jogo-decisivo-contra-o-avai/)
19:35:11	2678/2678	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:35:15%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Finter-lanca-promocao-de-ingressos-para-jogo-decisivo-contra-o-avai%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed5728	(from https://lalisavedra.com/inter-lanca-promocao-de-ingressos-para-jogo-decisivo-contra-o-avai/)
19:35:13	3808/3808	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:16%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1393	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1393.json	(from https://lalisavedra.com/resultados-de-domingo-da-divisao-especial-do-jocol/)
19:35:14	2476/2476	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:18%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fresultados-de-domingo-da-divisao-especial-do-jocol%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed8e7a.json	(from https://lalisavedra.com/resultados-de-domingo-da-divisao-especial-do-jocol/)
19:35:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:35:14%20GMT	https://lalisavedra.com/?p=756	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index79e7.html	(from https://lalisavedra.com/inter-lanca-promocao-de-ingressos-para-jogo-decisivo-contra-o-avai/)
19:35:16	2568/2568	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:35:20%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fresultados-de-domingo-da-divisao-especial-do-jocol%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embede4ef	(from https://lalisavedra.com/resultados-de-domingo-da-divisao-especial-do-jocol/)
19:35:18	4350/4350	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:21%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1400	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1400.json	(from https://lalisavedra.com/sabado-tem-semifinais-do-jocolzinho/)
19:35:19	2404/2404	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:23%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fsabado-tem-semifinais-do-jocolzinho%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedeeba.json	(from https://lalisavedra.com/sabado-tem-semifinais-do-jocolzinho/)
19:35:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:35:19%20GMT	https://lalisavedra.com/?p=1393	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index1aa7.html	(from https://lalisavedra.com/resultados-de-domingo-da-divisao-especial-do-jocol/)
19:35:21	209999/209999	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202017%2022:36:17%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/12/005-1-1024x593.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/12/005-1-1024x593.jpg	(from https://lalisavedra.com/ipirangavila-maria-e-campeao-da-divisao-especial-do-jocol/)
19:35:22	2496/2496	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:35:25%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fsabado-tem-semifinais-do-jocolzinho%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed7dfa	(from https://lalisavedra.com/sabado-tem-semifinais-do-jocolzinho/)
19:35:22	232686/232686	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2003%20Dec%202017%2022:37:07%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/12/020-1024x768.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/12/020-1024x768.jpg	(from https://lalisavedra.com/ipirangavila-maria-e-campeao-da-divisao-especial-do-jocol/)
19:35:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:35:24%20GMT	https://lalisavedra.com/?p=1400	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/indexa7ea.html	(from https://lalisavedra.com/sabado-tem-semifinais-do-jocolzinho/)
19:35:23	3636/3636	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:27%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1289	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1289.json	(from https://lalisavedra.com/resultados-do-futebol-do-jocolzinho/)
19:35:24	2386/2386	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:28%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fresultados-do-futebol-do-jocolzinho%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedb84a.json	(from https://lalisavedra.com/resultados-do-futebol-do-jocolzinho/)
19:35:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:35:28%20GMT	https://lalisavedra.com/?p=1289	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/indexd246.html	(from https://lalisavedra.com/resultados-do-futebol-do-jocolzinho/)
19:35:25	2478/2478	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:35:29%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fresultados-do-futebol-do-jocolzinho%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed4e76	(from https://lalisavedra.com/resultados-do-futebol-do-jocolzinho/)
19:35:27	4081/4081	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:30%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1313	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1313.json	(from https://lalisavedra.com/arruda-foi-heroi-do-titulo-do-benfica/)
19:35:28	2411/2411	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:32%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Farruda-foi-heroi-do-titulo-do-benfica%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedc4ba.json	(from https://lalisavedra.com/arruda-foi-heroi-do-titulo-do-benfica/)
19:35:29	2503/2503	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:35:33%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Farruda-foi-heroi-do-titulo-do-benfica%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed266f	(from https://lalisavedra.com/arruda-foi-heroi-do-titulo-do-benfica/)
19:35:30	5604/5604	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:34%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/464	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/464.json	(from https://lalisavedra.com/mulheres-mostram-velocidade-na-rustica/)
19:35:32	2416/2416	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:35:35%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fmulheres-mostram-velocidade-na-rustica%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed4de2.json	(from https://lalisavedra.com/mulheres-mostram-velocidade-na-rustica/)
19:35:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:35:32%20GMT	https://lalisavedra.com/?p=1313	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index1de6.html	(from https://lalisavedra.com/arruda-foi-heroi-do-titulo-do-benfica/)
19:35:34	2508/2508	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:35:38%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fmulheres-mostram-velocidade-na-rustica%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed2c88	(from https://lalisavedra.com/mulheres-mostram-velocidade-na-rustica/)
19:35:34	198154/198154	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2017%20Sep%202017%2019:55:22%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/09/006-1024x611.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/09/006-1024x611.jpg	(from https://lalisavedra.com/resultados-do-futebol-do-jocolzinho/)
19:35:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:35:37%20GMT	https://lalisavedra.com/?p=464	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/indexa260.html	(from https://lalisavedra.com/mulheres-mostram-velocidade-na-rustica/)
19:35:51	200002/200002	---MCZ	200	added ('OK')	image/jpeg	date:Sun,%2024%20Sep%202017%2021:46:11%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/09/22007957-1024x879.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/09/22007957-1024x879.jpg	(from https://lalisavedra.com/arruda-foi-heroi-do-titulo-do-benfica/)
19:36:02	200208/200208	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202017%2002:11:33%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/03/12804768-1024x768.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/03/12804768-1024x768.jpg	(from https://lalisavedra.com/mulheres-mostram-velocidade-na-rustica/)
19:36:03	202578/202578	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202017%2002:12:37%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/03/12804766-1-1024x768.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/03/12804766-1-1024x768.jpg	(from https://lalisavedra.com/mulheres-mostram-velocidade-na-rustica/)
19:36:04	3889/3889	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:08%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/319	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/319.json	(from https://lalisavedra.com/nacional-jr-e-elimindo-por-agressao-a-arbitro/)
19:36:05	2490/2490	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:09%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fnacional-jr-e-elimindo-por-agressao-a-arbitro%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embeda4c6.json	(from https://lalisavedra.com/nacional-jr-e-elimindo-por-agressao-a-arbitro/)
19:36:05	204782/204782	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202017%2002:13:35%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/03/12804759-1024x768.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/03/12804759-1024x768.jpg	(from https://lalisavedra.com/mulheres-mostram-velocidade-na-rustica/)
19:36:06	2582/2582	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:36:10%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fnacional-jr-e-elimindo-por-agressao-a-arbitro%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed606a	(from https://lalisavedra.com/nacional-jr-e-elimindo-por-agressao-a-arbitro/)
19:36:08	4279/4279	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:11%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/310	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/310.json	(from https://lalisavedra.com/milagre-do-barca-mas-arbitro-interfere/)
19:36:09	2434/2434	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:13%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fmilagre-do-barca-mas-arbitro-interfere%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed927c.json	(from https://lalisavedra.com/milagre-do-barca-mas-arbitro-interfere/)
19:36:09	195103/195103	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2016%20Mar%202017%2002:14:15%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/03/12804781-1024x768.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/03/12804781-1024x768.jpg	(from https://lalisavedra.com/mulheres-mostram-velocidade-na-rustica/)
19:36:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:36:09%20GMT	https://lalisavedra.com/?p=319	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index63fb.html	(from https://lalisavedra.com/nacional-jr-e-elimindo-por-agressao-a-arbitro/)
19:36:11	2526/2526	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:36:15%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fmilagre-do-barca-mas-arbitro-interfere%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed3980	(from https://lalisavedra.com/milagre-do-barca-mas-arbitro-interfere/)
19:36:12	96516/96516	---MCZ	200	added ('OK')	image/jpeg	date:Thu,%2009%20Mar%202017%2000:49:06%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/03/12804734.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/03/12804734.jpg	(from https://lalisavedra.com/nacional-jr-e-elimindo-por-agressao-a-arbitro/)
19:36:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:36:14%20GMT	https://lalisavedra.com/?p=310	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index90b2.html	(from https://lalisavedra.com/milagre-do-barca-mas-arbitro-interfere/)
19:36:12	4788/4788	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:16%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/388	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/388.json	(from https://lalisavedra.com/definidos-os-tres-adversarios-do-inter-na-serie-d/)
19:36:13	2504/2504	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:17%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fdefinidos-os-tres-adversarios-do-inter-na-serie-d%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed25c3.json	(from https://lalisavedra.com/definidos-os-tres-adversarios-do-inter-na-serie-d/)
19:36:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:36:17%20GMT	https://lalisavedra.com/?p=388	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index42a9.html	(from https://lalisavedra.com/definidos-os-tres-adversarios-do-inter-na-serie-d/)
19:36:14	2596/2596	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:36:18%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fdefinidos-os-tres-adversarios-do-inter-na-serie-d%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedf11e	(from https://lalisavedra.com/definidos-os-tres-adversarios-do-inter-na-serie-d/)
19:36:14	25090/25090	---M-Z	200	added ('OK')	image/jpeg	date:Sat,%2011%20Mar%202017%2022:39:26%20GMT	https://lalisavedra.com/lalisavedra.com/wp-content/uploads/2017/03/17156234_1460177410669944_211289799067985286_n-300x300.jpg	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-content/uploads/2017/03/17156234_1460177410669944_211289799067985286_n-300x300.jpg	(from https://lalisavedra.com/definidos-os-tres-adversarios-do-inter-na-serie-d/)
19:36:16	91811/91811	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2022:36:19%20GMT	https://lalisavedra.com/category/esportes/page/5/	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/category/esportes/page/5/index.html	(from https://lalisavedra.com/category/esportes/page/4/)
19:36:17	95803/95803	---M-Z	200	added ('OK')	text/html	date:Fri,%2019%20Feb%202021%2022:36:20%20GMT	https://lalisavedra.com/category/jocol/page/5/	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/category/jocol/page/5/index.html	(from https://lalisavedra.com/category/jocol/page/4/)
19:36:18	3722/3722	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:20%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/1222	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/1222.json	(from https://lalisavedra.com/definido-semifinalistas-da-1a-divisao-do-jocol/)
19:36:19	2471/2471	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:23%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fdefinido-semifinalistas-da-1a-divisao-do-jocol%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed1382.json	(from https://lalisavedra.com/definido-semifinalistas-da-1a-divisao-do-jocol/)
19:36:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:36:23%20GMT	https://lalisavedra.com/?p=1222	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/index5708.html	(from https://lalisavedra.com/definido-semifinalistas-da-1a-divisao-do-jocol/)
19:36:20	2563/2563	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:36:24%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fdefinido-semifinalistas-da-1a-divisao-do-jocol%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embeda421	(from https://lalisavedra.com/definido-semifinalistas-da-1a-divisao-do-jocol/)
19:36:22	11128/11128	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:25%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/911	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/911.json	(from https://lalisavedra.com/jogos-da-3a-rodada-do-futebol-do-jocol/)
19:36:23	2416/2416	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:27%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fjogos-da-3a-rodada-do-futebol-do-jocol%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed96b6.json	(from https://lalisavedra.com/jogos-da-3a-rodada-do-futebol-do-jocol/)
19:36:24	2508/2508	---M-Z	200	added ('OK')	text/xml	date:Fri,%2019%20Feb%202021%2022:36:28%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fjogos-da-3a-rodada-do-futebol-do-jocol%2F&format=xml	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embed7eb9	(from https://lalisavedra.com/jogos-da-3a-rodada-do-futebol-do-jocol/)
19:36:26	11527/11527	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:29%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/wp/v2/posts/936	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/wp/v2/posts/936.json	(from https://lalisavedra.com/resultados-do-futebol-do-jocol/)
19:36:27	2361/2361	---M-Z	200	added ('OK')	application/json	date:Fri,%2019%20Feb%202021%2022:36:31%20GMT	https://lalisavedra.com/lalisavedra.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Flalisavedra.com%2Fresultados-do-futebol-do-jocol%2F	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/wp-json/oembed/1.0/embedca0a.json	(from https://lalisavedra.com/resultados-do-futebol-do-jocol/)
19:36:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Feb%202021%2022:36:27%20GMT	https://lalisavedra.com/?p=911	H:/site-lalisavedra-com/static/htt/lalisavedra-com-static/lalisavedra.com/indexc5f9.html	(from https://lalisavedra.com/jogos-da-3a-rodada-do-futebol-do-jocol/)
